model,fz_depth,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
AlexNet,13,39,100,2019-02-27 18:26,1.1822234331551245,0.5562764830508474,0.001,sgd,cross_entropy,683,232,141,189,576,2264,801,639,0,0,0,0,183,305,264,1254
AlexNet,13,40,100,2019-02-27 18:34,1.1829484842591367,0.5517743644067796,0.001,sgd,cross_entropy,669,250,152,179,557,2235,783,640,0,0,0,0,216,316,271,1263
AlexNet,13,41,100,2019-02-27 18:42,1.177604545981197,0.5607786016949152,0.001,sgd,cross_entropy,707,224,147,190,547,2286,799,650,0,0,0,0,188,291,260,1242
AlexNet,13,42,100,2019-02-27 18:51,1.1818711878889698,0.5517743644067796,0.001,sgd,cross_entropy,681,227,144,217,553,2266,798,645,0,0,0,0,208,308,264,1220
AlexNet,13,43,100,2019-02-27 18:59,1.1812697588387182,0.5561440677966102,0.001,sgd,cross_entropy,700,225,143,187,563,2265,811,660,0,0,0,0,179,311,252,1235
AlexNet,13,44,100,2019-02-27 19:08,1.1795078859490864,0.5577330508474576,0.001,sgd,cross_entropy,730,264,177,200,521,2238,773,638,0,0,0,0,191,299,256,1244
AlexNet,13,45,100,2019-02-27 19:16,1.1787243859242584,0.5569385593220338,0.001,sgd,cross_entropy,712,258,132,190,543,2249,798,647,0,0,0,0,187,294,276,1245
AlexNet,13,46,100,2019-02-27 19:24,1.1771898431293035,0.5601165254237288,0.001,sgd,cross_entropy,720,236,151,197,535,2261,779,636,0,0,0,0,187,304,276,1249
AlexNet,13,47,100,2019-02-27 19:32,1.1780116194385593,0.5582627118644068,0.001,sgd,cross_entropy,698,238,148,171,543,2258,785,651,0,0,0,0,201,305,273,1260
AlexNet,13,48,100,2019-02-27 19:40,1.1749536546610169,0.5617055084745762,0.001,sgd,cross_entropy,724,245,131,189,538,2282,811,657,0,0,0,0,180,274,264,1236
AlexNet,13,49,100,2019-02-27 19:48,1.175881078687765,0.5609110169491526,0.001,sgd,cross_entropy,676,238,115,172,561,2250,795,600,0,0,0,0,205,313,296,1310
AlexNet,13,50,100,2019-02-27 19:56,1.1804646637480138,0.5516419491525424,0.001,sgd,cross_entropy,693,243,131,185,558,2236,805,660,0,0,0,0,191,322,270,1237
AlexNet,13,51,100,2019-02-27 20:04,1.1772588956154,0.5550847457627118,0.001,sgd,cross_entropy,702,239,141,197,548,2244,800,639,0,0,0,0,192,318,265,1246
AlexNet,13,52,100,2019-02-27 20:13,1.175855474956965,0.5568061440677966,0.001,sgd,cross_entropy,703,248,137,189,520,2232,775,623,0,0,0,0,219,321,294,1270
AlexNet,13,53,100,2019-02-27 20:26,1.1793947381488348,0.5550847457627118,0.001,sgd,cross_entropy,719,259,134,191,545,2241,800,659,0,0,0,0,178,301,272,1232
AlexNet,13,54,100,2019-02-27 20:36,1.173449629444187,0.5627648305084746,0.001,sgd,cross_entropy,696,240,135,198,545,2265,773,595,0,0,0,0,201,296,298,1289
AlexNet,13,55,100,2019-02-27 20:48,1.172146942655919,0.5636917372881356,0.001,sgd,cross_entropy,729,237,147,196,530,2276,784,634,0,0,0,0,183,288,275,1252
AlexNet,13,56,100,2019-02-27 21:01,1.1736979080458818,0.5618379237288136,0.001,sgd,cross_entropy,711,238,149,203,546,2284,807,631,0,0,0,0,185,279,250,1248
