model,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
MaunaNet4,17,200,2019-02-05 11:47,"tensor(0.3543, device='cuda:0', grad_fn=<DivBackward0>)",0.9904149159663865,0.001,adam,cross_entropy,1466,1,0,0,1,2433,2,0,0,0,832,0,2,6,1,2812
MaunaNet4,18,200,2019-02-05 11:49,"tensor(0.3513, device='cuda:0', grad_fn=<DivBackward0>)",0.991202731092437,0.001,adam,cross_entropy,1468,1,0,1,0,2436,1,0,0,0,834,0,1,3,0,2811
MaunaNet4,19,200,2019-02-05 11:50,"tensor(0.4088, device='cuda:0', grad_fn=<DivBackward0>)",0.9607405462184874,0.001,adam,cross_entropy,1422,41,29,81,9,2374,4,7,5,1,798,1,33,24,4,2723
MaunaNet4,20,200,2019-02-05 11:52,"tensor(0.3553, device='cuda:0', grad_fn=<DivBackward0>)",0.990546218487395,0.001,adam,cross_entropy,1465,1,0,1,1,2435,2,0,1,0,833,0,2,4,0,2811
MaunaNet4,21,200,2019-02-05 11:53,"tensor(0.3517, device='cuda:0', grad_fn=<DivBackward0>)",0.9914653361344538,0.001,adam,cross_entropy,1468,1,0,1,1,2438,1,0,0,0,834,0,0,1,0,2811
MaunaNet4,22,200,2019-02-05 11:55,"tensor(0.4014, device='cuda:0', grad_fn=<DivBackward0>)",0.9642857142857143,0.001,adam,cross_entropy,1424,4,0,5,31,2394,46,62,1,4,783,2,13,38,6,2743
MaunaNet4,23,200,2019-02-05 11:56,"tensor(0.3523, device='cuda:0', grad_fn=<DivBackward0>)",0.9898897058823529,0.001,adam,cross_entropy,1465,1,0,1,2,2432,1,3,0,2,834,0,2,5,0,2808
MaunaNet4,24,200,2019-02-05 11:57,"tensor(0.3483, device='cuda:0', grad_fn=<DivBackward0>)",0.9914653361344538,0.001,adam,cross_entropy,1468,1,0,0,1,2436,0,0,0,0,835,0,0,3,0,2812
MaunaNet4,25,200,2019-02-05 11:59,"tensor(0.3461, device='cuda:0', grad_fn=<DivBackward0>)",0.9915966386554622,0.001,adam,cross_entropy,1469,0,0,0,0,2437,0,0,0,1,834,0,0,2,1,2812
MaunaNet4,26,200,2019-02-05 12:00,"tensor(0.3443, device='cuda:0', grad_fn=<DivBackward0>)",0.9919905462184874,0.001,adam,cross_entropy,1469,0,0,0,0,2439,0,0,0,1,835,0,0,0,0,2812
MaunaNet4,27,200,2019-02-05 12:02,"tensor(0.3461, device='cuda:0', grad_fn=<DivBackward0>)",0.991859243697479,0.001,adam,cross_entropy,1469,0,0,0,0,2438,0,0,0,0,835,0,0,2,0,2812
MaunaNet4,28,200,2019-02-05 12:03,"tensor(0.3661, device='cuda:0', grad_fn=<DivBackward0>)",0.9854254201680672,0.001,adam,cross_entropy,1463,4,0,5,3,2424,7,13,0,1,826,2,3,11,2,2792
MaunaNet4,29,200,2019-02-05 12:04,"tensor(0.3525, device='cuda:0', grad_fn=<DivBackward0>)",0.9906775210084033,0.001,adam,cross_entropy,1467,0,0,0,1,2434,0,0,1,3,833,1,0,3,2,2811
MaunaNet4,30,200,2019-02-05 12:06,"tensor(0.3480, device='cuda:0', grad_fn=<DivBackward0>)",0.991859243697479,0.001,adam,cross_entropy,1469,0,0,0,0,2439,0,0,0,1,834,0,0,0,1,2812
MaunaNet4,31,200,2019-02-05 12:07,"tensor(0.3458, device='cuda:0', grad_fn=<DivBackward0>)",0.991859243697479,0.001,adam,cross_entropy,1468,0,0,0,0,2440,0,1,0,0,835,0,1,0,0,2811
MaunaNet4,32,200,2019-02-05 12:09,"tensor(0.3462, device='cuda:0', grad_fn=<DivBackward0>)",0.9914653361344538,0.001,adam,cross_entropy,1468,0,0,0,1,2438,0,2,0,0,835,0,0,2,0,2810
MaunaNet4,33,200,2019-02-05 12:10,"tensor(0.3452, device='cuda:0', grad_fn=<DivBackward0>)",0.9919905462184874,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,1,0,0,835,0,0,0,0,2811
MaunaNet4,34,200,2019-02-05 12:11,"tensor(0.3445, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,35,200,2019-02-05 12:13,"tensor(0.3452, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,36,200,2019-02-05 12:14,"tensor(0.3445, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,37,200,2019-02-05 12:16,"tensor(0.3944, device='cuda:0', grad_fn=<DivBackward0>)",0.9721638655462185,0.001,adam,cross_entropy,1437,13,3,20,2,2395,7,27,2,3,813,6,28,29,12,2759
MaunaNet4,38,200,2019-02-05 12:17,"tensor(0.3592, device='cuda:0', grad_fn=<DivBackward0>)",0.9870010504201681,0.001,adam,cross_entropy,1464,2,0,3,0,2422,2,8,1,0,830,0,4,16,3,2801
MaunaNet4,39,200,2019-02-05 12:19,"tensor(0.3464, device='cuda:0', grad_fn=<DivBackward0>)",0.991859243697479,0.001,adam,cross_entropy,1468,0,0,0,0,2440,0,1,0,0,835,0,1,0,0,2811
MaunaNet4,40,200,2019-02-05 12:20,"tensor(0.3467, device='cuda:0', grad_fn=<DivBackward0>)",0.9915966386554622,0.001,adam,cross_entropy,1468,0,0,0,0,2438,0,1,0,0,835,0,1,2,0,2811
MaunaNet4,41,200,2019-02-05 12:21,"tensor(0.3454, device='cuda:0', grad_fn=<DivBackward0>)",0.9917279411764706,0.001,adam,cross_entropy,1469,1,0,0,0,2438,0,1,0,0,835,0,0,1,0,2811
MaunaNet4,42,200,2019-02-05 12:23,"tensor(0.3454, device='cuda:0', grad_fn=<DivBackward0>)",0.991859243697479,0.001,adam,cross_entropy,1469,0,0,0,0,2439,1,0,0,0,834,0,0,1,0,2812
MaunaNet4,43,200,2019-02-05 12:24,"tensor(0.3514, device='cuda:0', grad_fn=<DivBackward0>)",0.9917279411764706,0.001,adam,cross_entropy,1468,2,0,0,0,2438,0,0,0,0,835,0,1,0,0,2812
MaunaNet4,44,200,2019-02-05 12:26,"tensor(0.3456, device='cuda:0', grad_fn=<DivBackward0>)",0.9919905462184874,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,1,0,0,835,0,0,0,0,2811
MaunaNet4,45,200,2019-02-05 12:27,"tensor(0.3474, device='cuda:0', grad_fn=<DivBackward0>)",0.9919905462184874,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,834,0,0,0,1,2812
MaunaNet4,46,200,2019-02-05 12:28,"tensor(0.4520, device='cuda:0', grad_fn=<DivBackward0>)",0.9392069327731093,0.001,adam,cross_entropy,1388,16,12,27,20,2317,33,51,37,56,757,43,24,51,33,2691
MaunaNet4,47,200,2019-02-05 12:30,"tensor(0.3569, device='cuda:0', grad_fn=<DivBackward0>)",0.9896271008403361,0.001,adam,cross_entropy,1464,0,0,5,1,2435,1,1,2,1,832,0,2,4,2,2806
MaunaNet4,48,200,2019-02-05 12:31,"tensor(0.3466, device='cuda:0', grad_fn=<DivBackward0>)",0.991859243697479,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,2,0,0,835,0,0,0,0,2810
MaunaNet4,49,200,2019-02-05 12:33,"tensor(0.3465, device='cuda:0', grad_fn=<DivBackward0>)",0.9919905462184874,0.001,adam,cross_entropy,1469,0,0,0,0,2439,0,0,0,0,835,0,0,1,0,2812
MaunaNet4,50,200,2019-02-05 12:34,"tensor(0.3458, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,51,200,2019-02-05 12:35,"tensor(0.3442, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,52,200,2019-02-05 12:37,"tensor(0.3511, device='cuda:0', grad_fn=<DivBackward0>)",0.9917279411764706,0.001,adam,cross_entropy,1469,0,0,0,0,2438,0,0,0,0,834,0,0,2,1,2812
MaunaNet4,53,200,2019-02-05 12:38,"tensor(0.3602, device='cuda:0', grad_fn=<DivBackward0>)",0.9870010504201681,0.001,adam,cross_entropy,1461,1,0,1,7,2426,1,14,0,2,833,0,1,11,1,2797
MaunaNet4,54,200,2019-02-05 12:40,"tensor(0.3469, device='cuda:0', grad_fn=<DivBackward0>)",0.991859243697479,0.001,adam,cross_entropy,1469,0,0,0,0,2438,0,0,0,0,835,0,0,2,0,2812
MaunaNet4,55,200,2019-02-05 12:41,"tensor(0.3618, device='cuda:0', grad_fn=<DivBackward0>)",0.9864758403361344,0.001,adam,cross_entropy,1462,3,1,4,6,2423,2,12,0,2,832,0,1,12,0,2796
MaunaNet4,56,200,2019-02-05 12:43,"tensor(0.3475, device='cuda:0', grad_fn=<DivBackward0>)",0.9915966386554622,0.001,adam,cross_entropy,1468,0,0,1,1,2439,0,1,0,0,835,0,0,1,0,2810
MaunaNet4,57,200,2019-02-05 12:44,"tensor(0.3444, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,58,200,2019-02-05 12:45,"tensor(0.3481, device='cuda:0', grad_fn=<DivBackward0>)",0.9910714285714286,0.001,adam,cross_entropy,1469,0,0,0,0,2438,3,3,0,1,832,0,0,1,0,2809
MaunaNet4,59,200,2019-02-05 12:47,"tensor(0.3447, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,60,200,2019-02-05 12:48,"tensor(0.3441, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,61,200,2019-02-05 12:50,"tensor(0.3438, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,62,200,2019-02-05 12:51,"tensor(0.3441, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,63,200,2019-02-05 12:52,"tensor(0.3441, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,64,200,2019-02-05 12:54,"tensor(0.3437, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,65,200,2019-02-05 12:55,"tensor(0.3437, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,66,200,2019-02-05 12:57,"tensor(0.3438, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,67,200,2019-02-05 12:58,"tensor(0.3437, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,68,200,2019-02-05 13:00,"tensor(0.3437, device='cuda:0', grad_fn=<DivBackward0>)",0.9921218487394958,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,835,0,0,0,0,2812
MaunaNet4,69,200,2019-02-05 13:01,"tensor(0.3494, device='cuda:0', grad_fn=<DivBackward0>)",0.9919905462184874,0.001,adam,cross_entropy,1469,0,0,0,0,2440,0,0,0,0,834,0,0,0,1,2812
