model,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
MaunaNet4Aug,13,100,2019-02-14 19:22,0.8943292003566936,0.680015756302521,0.001,adam,cross_entropy,685,156,85,164,217,1871,281,370,57,100,361,79,216,414,238,2262
MaunaNet4Aug,14,100,2019-02-14 19:25,0.8685561357918432,0.6863182773109243,0.001,adam,cross_entropy,703,172,86,157,179,1856,259,338,68,97,387,99,225,416,233,2281
MaunaNet4Aug,15,100,2019-02-14 19:28,0.8535059266171213,0.6980042016806722,0.001,adam,cross_entropy,722,137,93,122,167,1883,260,311,67,90,378,109,219,431,234,2333
MaunaNet4Aug,16,100,2019-02-14 19:31,0.8545776625811043,0.6951155462184874,0.001,adam,cross_entropy,706,154,80,151,187,1910,256,342,78,108,406,110,204,369,223,2272
MaunaNet4Aug,17,100,2019-02-14 19:35,0.8337814201742916,0.7074579831932774,0.001,adam,cross_entropy,722,139,80,127,186,1942,255,326,68,105,399,97,199,355,231,2325
MaunaNet4Aug,18,100,2019-02-14 19:38,0.8268137786347988,0.7161239495798319,0.001,adam,cross_entropy,727,127,73,118,190,1966,267,333,59,92,440,103,199,356,185,2321
MaunaNet4Aug,19,100,2019-02-14 19:41,0.8330521664376986,0.7041754201680672,0.001,adam,cross_entropy,726,115,74,146,163,1940,263,333,65,117,430,129,221,369,198,2267
MaunaNet4Aug,20,100,2019-02-14 19:44,0.8196363287456965,0.726890756302521,0.001,adam,cross_entropy,749,117,88,135,183,1984,252,284,54,90,425,78,189,350,200,2378
MaunaNet4Aug,21,100,2019-02-14 19:47,0.8199535305217162,0.7246586134453782,0.001,adam,cross_entropy,760,144,79,133,167,2012,261,322,69,95,442,115,179,290,183,2305
MaunaNet4Aug,22,100,2019-02-14 19:51,0.7961399918895656,0.7447478991596639,0.001,adam,cross_entropy,805,104,68,111,156,2044,267,302,51,101,464,103,163,292,166,2359
MaunaNet4Aug,23,100,2019-02-14 19:54,0.7987646975759732,0.7345063025210085,0.001,adam,cross_entropy,769,130,77,110,149,2016,253,284,72,102,443,115,185,293,192,2366
MaunaNet4Aug,24,100,2019-02-14 19:57,0.7912190324169094,0.7430409663865546,0.001,adam,cross_entropy,806,114,65,131,144,2038,244,311,53,76,468,86,172,313,188,2347
MaunaNet4Aug,25,100,2019-02-14 20:00,0.8059711133019399,0.7258403361344538,0.001,adam,cross_entropy,762,119,80,133,146,1979,253,299,63,109,448,104,204,334,184,2339
MaunaNet4Aug,26,100,2019-02-14 20:04,0.7820860006041446,0.7502626050420168,0.001,adam,cross_entropy,828,109,75,123,124,2009,233,253,48,90,468,90,175,333,189,2409
MaunaNet4Aug,27,100,2019-02-14 20:07,0.7740044674630893,0.75,0.001,adam,cross_entropy,812,110,74,105,142,2037,230,301,51,110,502,108,170,284,159,2361
MaunaNet4Aug,28,100,2019-02-14 20:10,0.7690505981445312,0.7565651260504201,0.001,adam,cross_entropy,815,95,59,117,134,2058,231,236,53,93,482,115,173,295,193,2407
MaunaNet4Aug,29,100,2019-02-14 20:13,0.7590189788301113,0.7627363445378151,0.001,adam,cross_entropy,843,115,60,109,120,2056,259,264,58,90,488,80,154,280,158,2422
MaunaNet4Aug,30,100,2019-02-14 20:17,0.7570807893397444,0.7593224789915967,0.001,adam,cross_entropy,835,95,56,101,137,2088,256,292,55,85,472,94,148,273,181,2388
MaunaNet4Aug,31,100,2019-02-14 20:20,0.7544745752366923,0.7683823529411765,0.001,adam,cross_entropy,856,80,65,115,108,2106,258,261,60,89,494,103,151,266,148,2396
MaunaNet4Aug,32,100,2019-02-14 20:23,0.7568552049539857,0.7652310924369747,0.001,adam,cross_entropy,853,107,63,115,126,2077,263,275,60,87,495,82,136,270,144,2403
MaunaNet4Aug,33,100,2019-02-14 20:26,0.7533180107504635,0.7662815126050421,0.001,adam,cross_entropy,871,100,68,115,114,2048,237,251,49,103,512,104,141,290,148,2405
MaunaNet4Aug,34,100,2019-02-14 20:30,0.7313262810141353,0.7712710084033614,0.001,adam,cross_entropy,885,91,55,109,91,2086,247,260,63,82,501,104,136,282,162,2402
MaunaNet4Aug,35,100,2019-02-14 20:33,0.7416438733117056,0.7691701680672269,0.001,adam,cross_entropy,873,81,55,103,106,2083,263,246,53,88,465,89,143,289,182,2437
MaunaNet4Aug,36,100,2019-02-14 20:36,0.7333469067589712,0.7783613445378151,0.001,adam,cross_entropy,862,81,53,99,114,2118,245,258,61,86,520,90,138,256,147,2428
MaunaNet4Aug,37,100,2019-02-14 20:39,0.7189689894854012,0.7929359243697479,0.001,adam,cross_entropy,923,86,57,106,81,2142,245,240,57,80,525,80,114,233,138,2449
MaunaNet4Aug,38,100,2019-02-14 20:43,0.7153939069327662,0.7897846638655462,0.001,adam,cross_entropy,933,79,60,93,86,2142,245,233,46,79,481,90,110,241,179,2459
MaunaNet4Aug,39,100,2019-02-14 20:46,0.7008931434760659,0.7987132352941176,0.001,adam,cross_entropy,929,67,48,77,88,2139,245,210,51,85,529,102,107,250,143,2486
MaunaNet4Aug,40,100,2019-02-14 20:49,0.7076740588172007,0.7946428571428571,0.001,adam,cross_entropy,926,78,60,89,80,2165,237,266,52,76,531,90,117,222,137,2430
MaunaNet4Aug,41,100,2019-02-14 20:52,0.7107589204432601,0.7921481092436975,0.001,adam,cross_entropy,928,108,67,102,83,2100,236,199,51,85,517,86,113,248,145,2488
MaunaNet4Aug,42,100,2019-02-14 20:56,0.7054641206385726,0.7939863445378151,0.001,adam,cross_entropy,921,73,45,96,96,2164,231,250,43,73,530,97,115,231,159,2432
MaunaNet4Aug,43,100,2019-02-14 20:59,0.7035834102307336,0.7946428571428571,0.001,adam,cross_entropy,933,67,48,93,89,2138,245,235,57,87,525,91,96,249,147,2456
MaunaNet4Aug,44,100,2019-02-14 21:02,0.702107898259567,0.7934611344537815,0.001,adam,cross_entropy,948,81,47,92,77,2129,251,237,58,96,517,97,92,235,150,2449
MaunaNet4Aug,45,100,2019-02-14 21:05,0.696497707043664,0.7933298319327731,0.001,adam,cross_entropy,928,76,42,99,90,2135,249,237,46,75,524,84,111,255,150,2455
MaunaNet4Aug,46,100,2019-02-14 21:09,0.6886939355882548,0.8115808823529411,0.001,adam,cross_entropy,978,82,43,81,65,2162,234,202,38,66,530,81,94,231,158,2511
MaunaNet4Aug,47,100,2019-02-14 21:12,0.6980736942614539,0.7966123949579832,0.001,adam,cross_entropy,952,71,54,97,63,2141,237,212,49,78,504,96,111,251,170,2470
MaunaNet4Aug,48,100,2019-02-14 21:15,0.6778206259517346,0.811186974789916,0.001,adam,cross_entropy,960,59,51,86,66,2168,231,212,41,87,561,88,108,227,122,2489
MaunaNet4Aug,49,100,2019-02-14 21:18,0.6730072538731462,0.8128939075630253,0.001,adam,cross_entropy,975,55,44,81,74,2180,235,213,43,66,539,84,83,240,147,2497
MaunaNet4Aug,50,100,2019-02-14 21:22,0.6746158923132944,0.8113182773109243,0.001,adam,cross_entropy,982,56,49,74,74,2163,237,237,36,81,548,78,83,241,131,2486
MaunaNet4Aug,51,100,2019-02-14 21:25,0.6827563916222524,0.8065913865546218,0.001,adam,cross_entropy,949,68,51,77,87,2148,236,206,42,82,529,75,97,243,149,2517
MaunaNet4Aug,52,100,2019-02-14 21:28,0.6946077508441473,0.8027836134453782,0.001,adam,cross_entropy,991,60,48,91,49,2103,225,231,52,81,550,83,83,297,142,2470
MaunaNet4Aug,53,100,2019-02-14 21:31,0.6767069929737156,0.8135504201680672,0.001,adam,cross_entropy,977,64,41,73,69,2171,236,226,46,79,561,89,83,227,127,2487
MaunaNet4Aug,54,100,2019-02-14 21:35,0.6649953551211599,0.8155199579831933,0.001,adam,cross_entropy,973,55,31,86,68,2179,239,187,56,88,565,108,78,219,130,2494
MaunaNet4Aug,55,100,2019-02-14 21:38,0.6797534490035753,0.8103991596638656,0.001,adam,cross_entropy,988,79,63,128,66,2167,223,196,34,94,536,70,87,201,143,2481
MaunaNet4Aug,56,100,2019-02-14 21:41,0.6824835437839314,0.8085609243697479,0.001,adam,cross_entropy,970,90,44,92,81,2143,229,211,44,86,548,75,80,222,144,2497
MaunaNet4Aug,57,100,2019-02-14 21:44,0.6658658819683527,0.8207720588235294,0.001,adam,cross_entropy,995,68,48,78,58,2194,220,211,42,69,569,93,80,210,128,2493
MaunaNet4Aug,58,100,2019-02-14 21:48,0.6860553288863878,0.8071165966386554,0.001,adam,cross_entropy,973,82,58,105,82,2148,221,214,39,81,548,78,81,230,138,2478
MaunaNet4Aug,59,100,2019-02-14 21:51,0.6558300600213519,0.8253676470588235,0.001,adam,cross_entropy,997,48,37,75,63,2200,231,174,39,71,555,92,76,222,142,2534
MaunaNet4Aug,60,100,2019-02-14 21:55,0.6624547020863678,0.8165703781512605,0.001,adam,cross_entropy,1000,69,45,80,53,2170,216,197,43,71,549,98,79,231,155,2500
MaunaNet4Aug,61,100,2019-02-14 21:58,0.6509786056259931,0.8315388655462185,0.001,adam,cross_entropy,1014,48,32,78,47,2206,222,192,34,70,584,76,80,217,127,2529
MaunaNet4Aug,62,100,2019-02-14 22:01,0.6389486668473583,0.8298319327731093,0.001,adam,cross_entropy,999,50,45,88,61,2240,215,203,45,73,592,95,70,178,113,2489
MaunaNet4Aug,63,100,2019-02-14 22:04,0.6329506696280787,0.8384978991596639,0.001,adam,cross_entropy,1008,35,27,77,50,2243,219,179,34,67,602,86,83,196,117,2533
MaunaNet4Aug,64,100,2019-02-14 22:08,0.6509513854980469,0.8205094537815126,0.001,adam,cross_entropy,981,56,43,76,66,2200,223,209,39,77,564,86,89,208,135,2504
MaunaNet4Aug,65,100,2019-02-14 22:11,0.6329420703952595,0.8323266806722689,0.001,adam,cross_entropy,1014,34,27,73,56,2223,224,181,44,88,581,100,61,196,133,2521
MaunaNet4Aug,66,100,2019-02-14 22:14,0.635561344987255,0.8361344537815126,0.001,adam,cross_entropy,1018,61,35,73,55,2240,213,195,41,46,586,83,61,194,131,2524
MaunaNet4Aug,67,100,2019-02-14 22:17,0.6415720147601629,0.8315388655462185,0.001,adam,cross_entropy,996,59,36,73,58,2232,231,186,41,74,580,91,80,176,118,2525
MaunaNet4Aug,68,100,2019-02-14 22:21,0.6432428521625067,0.8273371848739496,0.001,adam,cross_entropy,1002,53,26,60,62,2196,230,199,31,66,569,82,80,226,140,2534
MaunaNet4Aug,69,100,2019-02-14 22:23,0.6260399899240268,0.8411239495798319,0.001,adam,cross_entropy,1036,34,46,71,36,2241,203,190,37,66,594,79,66,200,122,2535
