model,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
MaunaNet4Drop,25,100,2019-02-14 20:07,0.5590952857066009,0.8820903361344538,0.001,adam,cross_entropy,1051,32,19,32,60,2290,130,157,10,57,735,44,54,162,81,2642
MaunaNet4Drop,26,100,2019-02-14 20:10,0.5682835983017743,0.8769695378151261,0.001,adam,cross_entropy,1036,28,14,31,69,2280,145,164,7,44,723,40,63,189,83,2640
MaunaNet4Drop,27,100,2019-02-14 20:14,0.5537635027352026,0.8866859243697479,0.001,adam,cross_entropy,1064,32,14,35,49,2286,123,172,6,41,762,27,56,182,66,2641
MaunaNet4Drop,28,100,2019-02-14 20:18,0.5504512463585806,0.8912815126050421,0.001,adam,cross_entropy,1040,23,14,29,42,2301,110,145,14,57,768,22,79,160,73,2679
MaunaNet4Drop,29,100,2019-02-14 20:22,0.533833519887116,0.9004726890756303,0.001,adam,cross_entropy,1062,24,8,25,55,2330,115,138,7,40,785,31,51,147,57,2681
MaunaNet4Drop,30,100,2019-02-14 20:26,0.5202959028341002,0.9074317226890757,0.001,adam,cross_entropy,1072,27,14,28,48,2358,108,149,10,35,800,17,45,121,43,2681
MaunaNet4Drop,31,100,2019-02-14 20:30,0.5289191876427602,0.9034926470588235,0.001,adam,cross_entropy,1074,27,13,25,42,2336,120,133,12,34,783,29,47,144,49,2688
MaunaNet4Drop,32,100,2019-02-14 20:34,0.5273670584468518,0.8986344537815126,0.001,adam,cross_entropy,1061,32,11,36,52,2312,101,126,12,54,789,31,50,143,64,2682
MaunaNet4Drop,33,100,2019-02-14 20:37,0.5105411400229244,0.9125525210084033,0.001,adam,cross_entropy,1067,19,6,33,45,2358,88,110,11,31,822,29,52,133,49,2703
MaunaNet4Drop,34,100,2019-02-14 20:41,0.5166580070883541,0.9071691176470589,0.001,adam,cross_entropy,1085,48,21,40,38,2325,92,106,7,32,794,24,45,136,58,2705
MaunaNet4Drop,35,100,2019-02-14 20:45,0.5025767633470438,0.9159663865546218,0.001,adam,cross_entropy,1061,26,10,26,56,2369,84,103,6,22,821,21,52,124,50,2725
MaunaNet4Drop,36,100,2019-02-14 20:48,0.48867717031705177,0.9260766806722689,0.001,adam,cross_entropy,1095,31,5,28,49,2373,60,94,4,24,852,20,27,113,48,2733
MaunaNet4Drop,37,100,2019-02-14 20:52,0.48820670176360564,0.9209558823529411,0.001,adam,cross_entropy,1088,16,6,27,31,2387,90,102,7,27,815,22,49,111,54,2724
MaunaNet4Drop,38,100,2019-02-14 20:56,0.4865966408939685,0.9210871848739496,0.001,adam,cross_entropy,1072,17,8,16,47,2360,87,89,11,35,831,18,45,129,39,2752
MaunaNet4Drop,39,100,2019-02-14 20:59,0.48956473399016814,0.9199054621848739,0.001,adam,cross_entropy,1093,16,7,18,40,2365,75,112,6,32,832,29,36,128,51,2716
MaunaNet4Drop,40,100,2019-02-14 21:03,0.49676843416892874,0.9188550420168067,0.001,adam,cross_entropy,1090,19,20,27,35,2387,67,102,7,41,822,47,43,94,56,2699
MaunaNet4Drop,41,100,2019-02-14 21:07,0.47867024955102955,0.930015756302521,0.001,adam,cross_entropy,1090,21,6,18,34,2396,69,102,7,23,855,13,44,101,35,2742
MaunaNet4Drop,42,100,2019-02-14 21:11,0.47243422168796345,0.9332983193277311,0.001,adam,cross_entropy,1084,13,8,20,37,2400,61,63,7,29,854,22,47,99,42,2770
MaunaNet4Drop,43,100,2019-02-14 21:15,0.46954571998725503,0.9347426470588235,0.001,adam,cross_entropy,1108,25,5,27,29,2410,69,82,9,28,847,12,29,78,44,2754
MaunaNet4Drop,44,100,2019-02-14 21:18,0.4765973495224775,0.9314600840336135,0.001,adam,cross_entropy,1110,17,9,20,25,2382,66,92,7,34,864,25,33,108,26,2738
MaunaNet4Drop,45,100,2019-02-14 21:22,0.48979271064370367,0.9199054621848739,0.001,adam,cross_entropy,1088,34,8,19,34,2345,62,101,11,44,842,24,42,118,53,2731
MaunaNet4Drop,46,100,2019-02-14 21:26,0.46458499714479606,0.9347426470588235,0.001,adam,cross_entropy,1101,12,7,17,28,2399,57,75,8,41,856,20,38,89,45,2763
MaunaNet4Drop,47,100,2019-02-14 21:30,0.45748784986592955,0.9417016806722689,0.001,adam,cross_entropy,1103,8,5,14,28,2433,48,74,8,25,871,22,36,75,41,2765
MaunaNet4Drop,48,100,2019-02-14 21:34,0.46448843357926706,0.9356617647058824,0.001,adam,cross_entropy,1099,16,4,14,42,2409,62,100,3,27,869,12,31,89,30,2749
MaunaNet4Drop,49,100,2019-02-14 21:38,0.456516556820627,0.9422268907563025,0.001,adam,cross_entropy,1104,11,6,23,24,2427,48,66,8,26,876,17,39,77,35,2769
MaunaNet4Drop,50,100,2019-02-14 21:41,0.4621336338883739,0.9372373949579832,0.001,adam,cross_entropy,1103,16,9,23,38,2413,60,77,9,27,860,13,25,85,36,2762
MaunaNet4Drop,51,100,2019-02-14 21:45,0.4591411008673199,0.938813025210084,0.001,adam,cross_entropy,1106,15,10,21,27,2402,44,83,5,23,886,15,37,101,25,2756
MaunaNet4Drop,52,100,2019-02-14 21:49,0.46660727161472126,0.9360556722689075,0.001,adam,cross_entropy,1105,19,13,12,28,2396,62,83,7,50,862,14,35,76,28,2766
MaunaNet4Drop,53,100,2019-02-14 21:53,0.4569458395747815,0.9399947478991597,0.001,adam,cross_entropy,1100,14,5,17,34,2422,54,71,7,14,869,19,34,91,37,2768
MaunaNet4Drop,54,100,2019-02-14 21:57,0.4472658512956005,0.9422268907563025,0.001,adam,cross_entropy,1100,19,5,15,33,2415,52,70,9,24,881,10,33,83,27,2780
MaunaNet4Drop,55,100,2019-02-14 22:01,0.44629203667074946,0.9474789915966386,0.001,adam,cross_entropy,1119,12,5,18,25,2435,48,76,6,21,885,4,25,73,27,2777
MaunaNet4Drop,56,100,2019-02-14 22:05,0.44631861023983715,0.944984243697479,0.001,adam,cross_entropy,1113,15,3,17,23,2424,49,72,8,18,888,14,31,84,25,2772
MaunaNet4Drop,57,100,2019-02-14 22:08,0.4409769349179025,0.9490546218487395,0.001,adam,cross_entropy,1109,15,5,16,27,2436,37,63,7,24,896,9,32,66,27,2787
MaunaNet4Drop,58,100,2019-02-14 22:12,0.4669746140302238,0.9319852941176471,0.001,adam,cross_entropy,1098,18,4,19,32,2401,62,105,8,23,858,10,37,99,41,2741
MaunaNet4Drop,59,100,2019-02-14 22:16,0.44686679516808464,0.9464285714285714,0.001,adam,cross_entropy,1113,19,11,21,29,2432,36,75,8,23,891,7,25,67,27,2772
MaunaNet4Drop,60,100,2019-02-14 22:20,0.43847494610285354,0.9483981092436975,0.001,adam,cross_entropy,1122,12,8,13,27,2427,39,60,3,23,892,20,23,79,26,2782
MaunaNet4Drop,61,100,2019-02-14 22:23,0.4408918477721133,0.9465598739495799,0.001,adam,cross_entropy,1117,10,5,7,27,2432,51,79,6,25,881,10,25,74,28,2779
