model,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
MaunaNet4,13,100,2019-02-14 19:17,0.36225293046337065,0.9875262605042017,0.001,adam,cross_entropy,1171,3,1,1,1,2525,7,2,1,11,954,1,2,2,3,2871
MaunaNet4,14,100,2019-02-14 19:20,0.3627964278398934,0.9877888655462185,0.001,adam,cross_entropy,1171,2,0,0,1,2530,7,7,2,5,954,0,1,4,4,2868
MaunaNet4,15,100,2019-02-14 19:24,0.3614489021947828,0.9877888655462185,0.001,adam,cross_entropy,1172,1,0,0,2,2528,8,5,0,4,953,0,1,8,4,2870
MaunaNet4,16,100,2019-02-14 19:28,0.36288390725345937,0.9870010504201681,0.001,adam,cross_entropy,1169,0,0,2,2,2534,10,11,1,1,953,1,3,6,2,2861
MaunaNet4,17,100,2019-02-14 19:31,0.35382988493321305,0.9906775210084033,0.001,adam,cross_entropy,1174,1,0,0,1,2538,2,3,0,0,962,1,0,2,1,2871
MaunaNet4,18,100,2019-02-14 19:35,0.35589929354392874,0.991202731092437,0.001,adam,cross_entropy,1172,0,0,0,1,2540,2,0,0,0,962,0,2,1,1,2875
MaunaNet4,19,100,2019-02-14 19:39,0.45074708582991263,0.9512867647058824,0.001,adam,cross_entropy,1138,15,10,17,12,2450,45,72,6,31,889,18,19,45,21,2768
MaunaNet4,20,100,2019-02-14 19:42,0.38507497108588784,0.9792542016806722,0.001,adam,cross_entropy,1166,5,2,4,6,2506,13,27,0,6,942,0,3,24,8,2844
MaunaNet4,21,100,2019-02-14 19:46,0.37010516150523043,0.9864758403361344,0.001,adam,cross_entropy,1168,0,3,6,2,2527,7,3,2,9,953,1,3,5,2,2865
MaunaNet4,22,100,2019-02-14 19:49,0.3526259276826503,0.9917279411764706,0.001,adam,cross_entropy,1173,0,0,0,1,2541,1,0,0,0,964,0,1,0,0,2875
MaunaNet4,23,100,2019-02-14 19:53,0.3984745801505396,0.9713760504201681,0.001,adam,cross_entropy,1142,14,6,28,12,2494,11,18,7,17,939,6,14,16,9,2823
MaunaNet4,24,100,2019-02-14 19:57,0.3793719340178926,0.9784663865546218,0.001,adam,cross_entropy,1143,3,3,12,4,2518,5,18,1,5,948,2,27,15,9,2843
MaunaNet4,25,100,2019-02-14 20:01,0.35189169544284626,0.9917279411764706,0.001,adam,cross_entropy,1174,0,0,0,0,2540,1,0,0,0,964,0,1,1,0,2875
MaunaNet4,26,100,2019-02-14 20:04,0.39442673376051046,0.9733455882352942,0.001,adam,cross_entropy,1143,8,1,11,14,2497,13,24,0,9,935,2,18,27,16,2838
MaunaNet4,27,100,2019-02-14 20:08,0.3544758295608779,0.9914653361344538,0.001,adam,cross_entropy,1173,0,0,0,2,2541,1,2,0,0,964,0,0,0,0,2873
MaunaNet4,28,100,2019-02-14 20:12,0.361533989340572,0.9885766806722689,0.001,adam,cross_entropy,1169,6,0,1,5,2530,4,5,0,0,961,0,1,5,0,2869
MaunaNet4,29,100,2019-02-14 20:16,0.35482093035164525,0.990546218487395,0.001,adam,cross_entropy,1170,2,0,1,3,2537,1,1,0,1,964,0,2,1,0,2873
MaunaNet4,30,100,2019-02-14 20:19,0.3474409782280356,0.991859243697479,0.001,adam,cross_entropy,1174,0,0,0,1,2541,1,0,0,0,964,0,0,0,0,2875
MaunaNet4,31,100,2019-02-14 20:23,0.35170632701809124,0.9915966386554622,0.001,adam,cross_entropy,1173,0,0,0,1,2541,1,0,0,0,963,0,1,0,1,2875
MaunaNet4,32,100,2019-02-14 20:27,0.38393479686672405,0.9806985294117647,0.001,adam,cross_entropy,1166,6,1,14,4,2510,7,11,2,5,948,5,3,20,9,2845
MaunaNet4,33,100,2019-02-14 20:30,0.35045892101223186,0.9906775210084033,0.001,adam,cross_entropy,1173,1,0,2,1,2538,1,1,0,0,962,0,1,2,2,2872
MaunaNet4,34,100,2019-02-14 20:34,0.34989900104070115,0.9914653361344538,0.001,adam,cross_entropy,1174,0,0,0,1,2540,1,1,0,0,963,0,0,1,1,2874
MaunaNet4,35,100,2019-02-14 20:38,0.3516067246259269,0.9908088235294118,0.001,adam,cross_entropy,1172,1,0,0,3,2539,2,1,0,0,962,1,0,1,1,2873
MaunaNet4,36,100,2019-02-14 20:42,0.35788209559553763,0.9904149159663865,0.001,adam,cross_entropy,1174,0,0,0,1,2536,2,2,0,0,961,1,0,5,2,2872
MaunaNet4,37,100,2019-02-14 20:45,0.3570415044234971,0.9885766806722689,0.001,adam,cross_entropy,1169,5,0,6,6,2532,2,1,0,2,961,1,0,2,2,2867
MaunaNet4,38,100,2019-02-14 20:49,0.3488328254829019,0.9914653361344538,0.001,adam,cross_entropy,1174,0,0,1,1,2540,1,1,0,0,964,0,0,1,0,2873
MaunaNet4,39,100,2019-02-14 20:53,0.3783556081480899,0.9776785714285714,0.001,adam,cross_entropy,1156,6,1,7,9,2491,11,14,2,6,948,3,8,38,5,2851
MaunaNet4,40,100,2019-02-14 20:57,0.34636161286952133,0.9917279411764706,0.001,adam,cross_entropy,1174,0,0,0,1,2541,0,2,0,0,965,0,0,0,0,2873
MaunaNet4,41,100,2019-02-14 21:01,0.3450586351297669,0.9919905462184874,0.001,adam,cross_entropy,1175,0,0,0,0,2541,0,1,0,0,965,0,0,0,0,2874
MaunaNet4,42,100,2019-02-14 21:04,0.35006872274107853,0.991859243697479,0.001,adam,cross_entropy,1175,0,0,0,0,2541,0,1,0,0,964,0,0,0,1,2874
MaunaNet4,43,100,2019-02-14 21:08,0.35920873738951603,0.9884453781512605,0.001,adam,cross_entropy,1171,2,0,2,1,2536,4,2,3,2,957,7,0,1,4,2864
MaunaNet4,44,100,2019-02-14 21:12,0.3620652020987818,0.9867384453781513,0.001,adam,cross_entropy,1172,1,0,0,1,2524,0,15,0,0,961,2,2,16,4,2858
MaunaNet4,45,100,2019-02-14 21:16,0.36485494193384205,0.9855567226890757,0.001,adam,cross_entropy,1169,0,0,0,6,2521,7,15,0,3,957,1,0,17,1,2859
MaunaNet4,46,100,2019-02-14 21:19,0.3491439496056508,0.991202731092437,0.001,adam,cross_entropy,1175,2,0,1,0,2536,1,0,0,0,964,0,0,3,0,2874
MaunaNet4,47,100,2019-02-14 21:23,0.3513211395780919,0.9913340336134454,0.001,adam,cross_entropy,1175,0,0,0,0,2536,1,0,0,0,964,0,0,5,0,2875
MaunaNet4,48,100,2019-02-14 21:27,0.35340331772626454,0.991202731092437,0.001,adam,cross_entropy,1174,0,0,0,1,2538,1,2,0,0,964,0,0,3,0,2873
MaunaNet4,49,100,2019-02-14 21:31,0.3447553020412639,0.9921218487394958,0.001,adam,cross_entropy,1175,0,0,0,0,2541,0,0,0,0,965,0,0,0,0,2875
MaunaNet4,50,100,2019-02-14 21:35,0.3441713624081369,0.9921218487394958,0.001,adam,cross_entropy,1175,0,0,0,0,2541,0,0,0,0,965,0,0,0,0,2875
MaunaNet4,51,100,2019-02-14 21:39,0.34449609659485897,0.9921218487394958,0.001,adam,cross_entropy,1175,0,0,0,0,2541,0,0,0,0,965,0,0,0,0,2875
MaunaNet4,52,100,2019-02-14 21:42,0.359707492893025,0.9888392857142857,0.001,adam,cross_entropy,1171,1,2,1,1,2532,2,5,0,1,960,1,3,7,1,2868
MaunaNet4,53,100,2019-02-14 21:46,0.37807377314163465,0.9803046218487395,0.001,adam,cross_entropy,1162,16,6,29,5,2518,3,12,2,1,956,4,6,6,0,2830
MaunaNet4,54,100,2019-02-14 21:50,0.34730455430887514,0.9917279411764706,0.001,adam,cross_entropy,1174,0,0,0,1,2541,0,1,0,0,964,0,0,0,1,2874
MaunaNet4,55,100,2019-02-14 21:54,0.34629682767189157,0.991859243697479,0.001,adam,cross_entropy,1174,0,0,0,1,2540,0,0,0,0,965,0,0,1,0,2875
MaunaNet4,56,100,2019-02-14 21:58,0.34469281212758207,0.9921218487394958,0.001,adam,cross_entropy,1175,0,0,0,0,2541,0,0,0,0,965,0,0,0,0,2875
MaunaNet4,57,100,2019-02-14 22:01,0.34487262014615333,0.9919905462184874,0.001,adam,cross_entropy,1174,0,0,0,1,2541,0,0,0,0,965,0,0,0,0,2875
MaunaNet4,58,100,2019-02-14 22:05,0.345192084878178,0.991859243697479,0.001,adam,cross_entropy,1174,0,0,1,0,2541,0,0,0,0,965,0,1,0,0,2874
MaunaNet4,59,100,2019-02-14 22:09,0.34434971566927636,0.9921218487394958,0.001,adam,cross_entropy,1175,0,0,0,0,2541,0,0,0,0,965,0,0,0,0,2875
MaunaNet4,60,100,2019-02-14 22:12,0.34960943965588587,0.9915966386554622,0.001,adam,cross_entropy,1173,0,0,0,1,2539,0,0,0,0,965,0,1,2,0,2875
MaunaNet4,61,100,2019-02-14 22:16,0.3609130018848484,0.9881827731092437,0.001,adam,cross_entropy,1172,0,0,3,0,2530,1,10,0,2,963,1,3,9,1,2861
MaunaNet4,62,100,2019-02-14 22:20,0.36520993507514565,0.9854254201680672,0.001,adam,cross_entropy,1168,0,0,0,2,2517,3,9,0,3,955,1,5,21,7,2865
