model,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
MaunaNet4AugDrop,14,100,2019-02-16 10:18,1.031579414300159,0.5808662280701754,0.001,adam,cross_entropy,485,53,68,172,192,1157,221,497,57,52,74,50,377,843,435,2522
MaunaNet4AugDrop,15,100,2019-02-16 10:22,1.030821336054169,0.5749725877192983,0.001,adam,cross_entropy,470,56,61,156,245,1142,233,512,51,54,67,57,345,853,437,2516
MaunaNet4AugDrop,16,100,2019-02-16 10:25,1.012375890681174,0.5895010964912281,0.001,adam,cross_entropy,474,55,62,184,176,1220,219,467,72,63,72,55,389,767,445,2535
MaunaNet4AugDrop,17,100,2019-02-16 10:28,1.0038666851752627,0.5945723684210527,0.001,adam,cross_entropy,506,60,62,156,176,1215,189,501,75,72,102,69,354,758,445,2515
MaunaNet4AugDrop,18,100,2019-02-16 10:31,1.0035166107447802,0.5914199561403509,0.001,adam,cross_entropy,512,69,79,188,171,1211,201,487,65,62,105,79,363,763,413,2487
MaunaNet4AugDrop,19,100,2019-02-16 10:35,0.9980087280273438,0.5941611842105263,0.001,adam,cross_entropy,503,70,76,161,175,1212,224,514,75,61,101,47,358,762,397,2519
MaunaNet4AugDrop,20,100,2019-02-16 10:38,0.9958220625345686,0.602796052631579,0.001,adam,cross_entropy,531,75,72,167,165,1199,188,458,67,54,113,61,348,777,425,2555
MaunaNet4AugDrop,21,100,2019-02-16 10:41,0.9830640269591745,0.5995065789473685,0.001,adam,cross_entropy,524,71,67,190,151,1140,191,390,76,68,129,80,360,826,411,2581
MaunaNet4AugDrop,22,100,2019-02-16 10:45,0.9820469543997166,0.609375,0.001,adam,cross_entropy,542,69,78,145,178,1238,223,464,61,55,94,60,330,743,403,2572
MaunaNet4AugDrop,23,100,2019-02-16 10:48,0.9819899027326465,0.6043037280701754,0.001,adam,cross_entropy,519,73,74,157,160,1208,176,464,73,71,133,71,359,753,415,2549
MaunaNet4AugDrop,24,100,2019-02-16 10:51,0.9680957625397538,0.6182839912280702,0.001,adam,cross_entropy,555,67,82,159,145,1243,174,431,64,57,116,54,347,738,426,2597
MaunaNet4AugDrop,25,100,2019-02-16 10:54,0.9605118067918625,0.6167763157894737,0.001,adam,cross_entropy,574,76,102,166,154,1213,209,421,74,64,113,54,309,752,374,2600
MaunaNet4AugDrop,26,100,2019-02-16 10:57,0.95514712713461,0.6259594298245614,0.001,adam,cross_entropy,597,77,98,182,122,1268,209,417,69,60,144,84,323,700,347,2558
MaunaNet4AugDrop,27,100,2019-02-16 11:01,0.9529741675452849,0.631578947368421,0.001,adam,cross_entropy,605,80,84,176,130,1261,209,386,53,73,124,61,323,691,381,2618
MaunaNet4AugDrop,28,100,2019-02-16 11:04,0.9467459484539201,0.6284265350877193,0.001,adam,cross_entropy,583,81,100,178,116,1268,186,391,67,63,145,83,345,693,367,2589
MaunaNet4AugDrop,29,100,2019-02-16 11:07,0.9414312312033324,0.6270559210526315,0.001,adam,cross_entropy,576,75,86,181,129,1245,189,377,68,78,154,83,338,707,369,2600
MaunaNet4AugDrop,30,100,2019-02-16 11:10,0.9312232363540515,0.6407620614035088,0.001,adam,cross_entropy,615,77,103,156,137,1301,193,416,60,49,143,53,299,678,359,2616
MaunaNet4AugDrop,31,100,2019-02-16 11:14,0.9350188938917312,0.6362390350877193,0.001,adam,cross_entropy,605,87,104,190,124,1292,183,383,61,75,161,84,321,651,350,2584
MaunaNet4AugDrop,32,100,2019-02-16 11:17,0.9322328145525097,0.6399396929824561,0.001,adam,cross_entropy,607,73,72,172,132,1293,199,393,61,67,175,82,311,672,352,2594
MaunaNet4AugDrop,33,100,2019-02-16 11:20,0.9330617178857854,0.6381578947368421,0.001,adam,cross_entropy,610,67,90,181,116,1282,181,374,48,73,162,84,337,683,365,2602
MaunaNet4AugDrop,34,100,2019-02-16 11:23,0.9232010292795907,0.6495339912280702,0.001,adam,cross_entropy,633,72,85,175,109,1292,184,371,56,79,205,86,313,662,324,2609
MaunaNet4AugDrop,35,100,2019-02-16 11:27,0.9180206703928719,0.6500822368421053,0.001,adam,cross_entropy,630,88,85,183,114,1337,182,373,56,56,162,71,311,624,369,2614
MaunaNet4AugDrop,36,100,2019-02-16 11:30,0.9125940103446488,0.6548793859649122,0.001,adam,cross_entropy,639,83,83,192,116,1316,178,352,58,55,205,79,298,651,332,2618
MaunaNet4AugDrop,37,100,2019-02-16 11:33,0.9066565859634265,0.6567982456140351,0.001,adam,cross_entropy,642,87,85,176,124,1347,173,377,53,65,191,76,292,606,349,2612
MaunaNet4AugDrop,38,100,2019-02-16 11:36,0.9094662286538994,0.6517269736842105,0.001,adam,cross_entropy,638,87,80,179,111,1320,179,385,63,80,191,71,299,618,348,2606
MaunaNet4AugDrop,39,100,2019-02-16 11:40,0.8940129237892354,0.6646107456140351,0.001,adam,cross_entropy,666,84,87,195,121,1369,178,364,49,67,197,65,275,585,336,2617
MaunaNet4AugDrop,40,100,2019-02-16 11:43,0.8945578516057108,0.6658442982456141,0.001,adam,cross_entropy,667,74,83,177,122,1375,176,359,41,49,180,69,281,607,359,2636
MaunaNet4AugDrop,41,100,2019-02-16 11:46,0.8937688506810011,0.6679002192982456,0.001,adam,cross_entropy,669,75,87,158,93,1360,179,364,52,68,206,81,297,602,326,2638
MaunaNet4AugDrop,42,100,2019-02-16 11:49,0.8944835831633712,0.6658442982456141,0.001,adam,cross_entropy,684,69,88,168,102,1353,188,335,58,66,172,89,267,617,350,2649
MaunaNet4AugDrop,43,100,2019-02-16 11:53,0.8896275748193792,0.6631030701754386,0.001,adam,cross_entropy,663,65,70,174,96,1340,164,384,60,71,236,84,292,629,328,2599
MaunaNet4AugDrop,44,100,2019-02-16 11:56,0.8820602957126313,0.6733826754385965,0.001,adam,cross_entropy,647,70,89,152,95,1390,167,330,45,53,196,79,324,592,346,2680
MaunaNet4AugDrop,45,100,2019-02-16 11:59,0.8841957159801922,0.6709155701754386,0.001,adam,cross_entropy,658,72,83,177,95,1392,166,349,50,62,219,89,308,579,330,2626
MaunaNet4AugDrop,46,100,2019-02-16 12:02,0.8806014609547843,0.6739309210526315,0.001,adam,cross_entropy,693,49,78,163,104,1395,182,374,46,66,201,76,268,595,337,2628
MaunaNet4AugDrop,47,100,2019-02-16 12:06,0.8829656955415168,0.6722861842105263,0.001,adam,cross_entropy,685,83,90,174,98,1378,183,345,44,62,203,83,284,582,322,2639
MaunaNet4AugDrop,48,100,2019-02-16 12:09,0.8795645384661919,0.6761239035087719,0.001,adam,cross_entropy,713,62,83,165,98,1380,159,363,43,69,202,75,257,594,354,2638
MaunaNet4AugDrop,49,100,2019-02-16 12:12,0.8731903481272469,0.6803728070175439,0.001,adam,cross_entropy,676,81,93,169,106,1409,171,332,49,56,237,98,280,559,297,2642
MaunaNet4AugDrop,50,100,2019-02-16 12:15,0.8726456228610688,0.6755756578947368,0.001,adam,cross_entropy,678,84,79,157,97,1351,173,339,55,63,229,74,281,607,317,2671
MaunaNet4AugDrop,51,100,2019-02-16 12:19,0.8711557303909707,0.6840734649122807,0.001,adam,cross_entropy,672,75,84,167,109,1421,186,324,50,67,222,74,280,542,306,2676
MaunaNet4AugDrop,52,100,2019-02-16 12:22,0.8609058751469165,0.6870888157894737,0.001,adam,cross_entropy,711,71,78,159,98,1410,183,334,49,57,242,98,253,567,295,2650
MaunaNet4AugDrop,53,100,2019-02-16 12:25,0.8690781719916689,0.6770833333333334,0.001,adam,cross_entropy,684,70,83,158,96,1403,155,358,51,68,227,99,280,564,333,2626
MaunaNet4AugDrop,54,100,2019-02-16 12:28,0.858437529707377,0.6901041666666666,0.001,adam,cross_entropy,712,73,81,170,98,1427,179,336,45,68,257,96,256,537,281,2639
MaunaNet4AugDrop,55,100,2019-02-16 12:32,0.8518841498720963,0.696546052631579,0.001,adam,cross_entropy,713,70,78,154,103,1453,172,323,50,73,243,91,245,509,305,2673
MaunaNet4AugDrop,56,100,2019-02-16 12:35,0.8520573303762791,0.6995614035087719,0.001,adam,cross_entropy,737,79,87,171,83,1469,188,333,40,58,237,76,251,499,286,2661
MaunaNet4AugDrop,57,100,2019-02-16 12:38,0.8612854544040376,0.6881853070175439,0.001,adam,cross_entropy,713,89,100,172,98,1429,174,324,47,55,227,93,253,532,297,2652
MaunaNet4AugDrop,58,100,2019-02-16 12:41,0.850744804449841,0.692297149122807,0.001,adam,cross_entropy,703,81,75,162,92,1451,182,352,53,59,254,84,263,514,287,2643
MaunaNet4AugDrop,59,100,2019-02-16 12:45,0.8501298617472691,0.6942160087719298,0.001,adam,cross_entropy,729,69,74,188,101,1458,162,336,48,70,261,100,233,508,301,2617
MaunaNet4AugDrop,60,100,2019-02-16 12:48,0.8441272161703194,0.6980537280701754,0.001,adam,cross_entropy,724,65,71,157,92,1447,182,334,50,64,254,82,245,529,291,2668
MaunaNet4AugDrop,61,100,2019-02-16 12:51,0.8445038922065127,0.6992872807017544,0.001,adam,cross_entropy,726,72,73,154,94,1441,169,322,46,79,268,98,245,513,288,2667
MaunaNet4AugDrop,62,100,2019-02-16 12:55,0.8406444313251866,0.6972313596491229,0.001,adam,cross_entropy,714,82,79,148,94,1441,172,310,47,74,271,122,256,508,276,2661
MaunaNet4AugDrop,63,100,2019-02-16 12:58,0.8434238265045976,0.6972313596491229,0.001,adam,cross_entropy,710,61,73,152,100,1448,172,329,42,57,256,87,259,539,297,2673
MaunaNet4AugDrop,64,100,2019-02-16 13:01,0.8347522431770257,0.709703947368421,0.001,adam,cross_entropy,736,78,80,152,81,1504,177,281,36,75,237,107,258,448,304,2701
MaunaNet4AugDrop,65,100,2019-02-16 13:04,0.8324096814721031,0.7040844298245614,0.001,adam,cross_entropy,738,64,77,158,87,1499,177,343,37,46,251,91,249,496,293,2649
MaunaNet4AugDrop,66,100,2019-02-16 13:08,0.8417206485714532,0.7038103070175439,0.001,adam,cross_entropy,725,82,85,149,88,1494,171,328,56,63,238,86,242,466,304,2678
MaunaNet4AugDrop,67,100,2019-02-16 13:11,0.8273561865882536,0.7128563596491229,0.001,adam,cross_entropy,752,69,76,154,94,1514,170,328,42,70,266,90,223,452,286,2669
MaunaNet4AugDrop,68,100,2019-02-16 13:14,0.8291754933585108,0.7108004385964912,0.001,adam,cross_entropy,757,75,72,156,90,1447,175,287,33,66,274,90,231,517,277,2708
MaunaNet4AugDrop,69,100,2019-02-16 13:17,0.8375200929894911,0.7027138157894737,0.001,adam,cross_entropy,745,75,82,156,109,1513,185,344,40,72,248,120,217,445,283,2621
MaunaNet4AugDrop,70,100,2019-02-16 13:20,0.8271210932098658,0.7102521929824561,0.001,adam,cross_entropy,722,64,92,160,117,1533,173,324,38,59,256,86,234,449,277,2671
MaunaNet4AugDrop,71,100,2019-02-16 13:24,0.8237533569335938,0.7161458333333334,0.001,adam,cross_entropy,743,71,79,130,89,1471,152,285,41,92,288,103,238,471,279,2723
MaunaNet4AugDrop,72,100,2019-02-16 13:27,0.8269899081339879,0.7171052631578947,0.001,adam,cross_entropy,748,93,76,145,83,1496,166,298,48,62,283,93,232,454,273,2705
MaunaNet4AugDrop,73,100,2019-02-16 13:30,0.8260836981039131,0.7108004385964912,0.001,adam,cross_entropy,738,77,87,162,94,1505,167,301,48,60,275,110,231,463,269,2668
MaunaNet4AugDrop,74,100,2019-02-16 13:33,0.8204461831962113,0.7161458333333334,0.001,adam,cross_entropy,767,68,86,175,75,1518,181,290,44,60,263,99,225,459,268,2677
MaunaNet4AugDrop,75,100,2019-02-16 13:37,0.8126120103144012,0.7202576754385965,0.001,adam,cross_entropy,742,69,79,158,92,1538,176,304,46,72,293,97,231,426,250,2682
MaunaNet4AugDrop,76,100,2019-02-16 13:40,0.810230288885336,0.7298519736842105,0.001,adam,cross_entropy,768,72,74,140,88,1547,171,301,49,61,308,98,206,425,245,2702
MaunaNet4AugDrop,77,100,2019-02-16 13:43,0.8086549877065473,0.7262883771929824,0.001,adam,cross_entropy,757,78,91,156,69,1561,167,307,49,55,288,85,236,411,252,2693
MaunaNet4AugDrop,78,100,2019-02-16 13:46,0.8220475458465846,0.7221765350877193,0.001,adam,cross_entropy,734,66,65,146,92,1525,174,270,39,71,289,104,246,443,270,2721
MaunaNet4AugDrop,79,100,2019-02-16 13:49,0.802823092030213,0.729577850877193,0.001,adam,cross_entropy,752,50,76,139,78,1579,170,292,40,63,281,99,241,413,271,2711
MaunaNet4AugDrop,80,100,2019-02-16 13:53,0.8134062100300746,0.7219024122807017,0.001,adam,cross_entropy,762,66,78,164,106,1532,166,287,41,70,282,99,202,437,272,2691
MaunaNet4AugDrop,81,100,2019-02-16 13:56,0.792599703358338,0.7357456140350878,0.001,adam,cross_entropy,794,71,78,137,81,1586,157,302,45,72,302,116,191,376,261,2686
MaunaNet4AugDrop,82,100,2019-02-16 13:59,0.8078060318938399,0.7240953947368421,0.001,adam,cross_entropy,786,76,80,141,85,1532,155,311,48,68,286,110,192,429,277,2679
MaunaNet4AugDrop,83,100,2019-02-16 14:02,0.8018110157114214,0.7232730263157895,0.001,adam,cross_entropy,764,64,77,143,119,1581,178,349,42,62,284,101,186,398,259,2648
MaunaNet4AugDrop,84,100,2019-02-16 14:06,0.794409355231091,0.7335526315789473,0.001,adam,cross_entropy,781,54,75,158,72,1568,157,281,42,67,303,102,216,416,263,2700
MaunaNet4AugDrop,85,100,2019-02-16 14:09,0.7939532119615943,0.7375274122807017,0.001,adam,cross_entropy,776,54,78,142,83,1599,173,291,48,56,274,76,204,396,273,2732
MaunaNet4AugDrop,86,100,2019-02-16 14:12,0.79961361505289,0.7293037280701754,0.001,adam,cross_entropy,770,61,69,161,98,1566,167,311,44,81,298,82,199,397,264,2687
MaunaNet4AugDrop,87,100,2019-02-16 14:15,0.7861386864586214,0.7367050438596491,0.001,adam,cross_entropy,800,64,77,135,87,1574,160,290,40,77,294,109,184,390,267,2707
MaunaNet4AugDrop,88,100,2019-02-16 14:19,0.7844735204646017,0.740953947368421,0.001,adam,cross_entropy,806,68,79,150,76,1573,174,285,36,62,299,78,193,402,246,2728
MaunaNet4AugDrop,89,100,2019-02-16 14:22,0.7893865804756637,0.7351973684210527,0.001,adam,cross_entropy,775,79,87,138,92,1586,153,289,31,65,287,98,213,375,271,2716
MaunaNet4AugDrop,90,100,2019-02-16 14:25,0.7909577631317408,0.7317708333333334,0.001,adam,cross_entropy,774,66,106,147,90,1578,155,310,43,67,295,92,204,394,242,2692
MaunaNet4AugDrop,91,100,2019-02-16 14:28,0.796486846113627,0.7336896929824561,0.001,adam,cross_entropy,789,68,74,147,80,1577,179,313,49,62,291,85,193,398,254,2696
MaunaNet4AugDrop,92,100,2019-02-16 14:31,0.7843828454481817,0.7394462719298246,0.001,adam,cross_entropy,789,74,66,159,99,1587,151,293,32,60,317,87,191,384,264,2702
MaunaNet4AugDrop,93,100,2019-02-16 14:35,0.787273643291102,0.7393092105263158,0.001,adam,cross_entropy,787,60,82,128,92,1609,170,306,46,49,288,97,186,387,258,2710
MaunaNet4AugDrop,94,100,2019-02-16 14:38,0.7752919154884541,0.7471217105263158,0.001,adam,cross_entropy,811,59,74,151,76,1618,156,289,37,54,307,86,187,374,261,2715
MaunaNet4AugDrop,95,100,2019-02-16 14:41,0.7846513596256223,0.7431469298245614,0.001,adam,cross_entropy,820,64,76,152,92,1605,174,296,38,61,281,77,161,375,267,2716
MaunaNet4AugDrop,96,100,2019-02-16 14:45,0.7795684274318999,0.7435581140350878,0.001,adam,cross_entropy,806,71,63,122,75,1605,163,300,41,66,291,96,189,363,281,2723
MaunaNet4AugDrop,97,100,2019-02-16 14:48,0.782006930460972,0.7416392543859649,0.001,adam,cross_entropy,812,66,71,131,82,1602,164,292,34,64,261,82,183,373,302,2736
MaunaNet4AugDrop,98,100,2019-02-16 14:51,0.7844006698743432,0.7402686403508771,0.001,adam,cross_entropy,809,66,87,151,83,1593,159,292,28,55,290,89,191,391,262,2709
MaunaNet4AugDrop,99,100,2019-02-16 14:54,0.7773486112071349,0.7436951754385965,0.001,adam,cross_entropy,793,70,93,140,86,1616,167,259,38,65,284,109,194,354,254,2733
MaunaNet4AugDrop,100,100,2019-02-16 14:57,0.7731973428641801,0.7443804824561403,0.001,adam,cross_entropy,808,73,90,156,76,1611,153,273,47,55,287,87,180,366,268,2725
